,Name,Chr,Position,Embryo_4006p1_B4_1_PGD4006
7_17566143,7_17566143,7,17566143,0.48590835
7_17607882,7_17607882,7,17607882,0.48590835
7_17608663,7_17608663,7,17608663,0.48590835
7_17610456,7_17610456,7,17610456,0.48590835
7_17610469,7_17610469,7,17610469,0.48590835
7_17612706,7_17612706,7,17612706,0.48590835
7_17612881,7_17612881,7,17612881,0.48590835
7_17612946,7_17612946,7,17612946,0.48590835
7_17613849,7_17613849,7,17613849,0.48590835
7_17629629,7_17629629,7,17629629,0.48590835
7_17631058,7_17631058,7,17631058,0.48590835
7_17636450,7_17636450,7,17636450,0.48590835
7_17636482,7_17636482,7,17636482,0.48590835
7_17639648,7_17639648,7,17639648,0.48590835
7_17645681,7_17645681,7,17645681,0.48590835
7_17651185,7_17651185,7,17651185,0.48590835
7_17655482,7_17655482,7,17655482,0.48590835
7_17668920,7_17668920,7,17668920,0.48590835
7_17681425,7_17681425,7,17681425,0.48590835
7_17703728,7_17703728,7,17703728,0.48590835
7_17703966,7_17703966,7,17703966,0.48590835
7_17703998,7_17703998,7,17703998,0.48590835
7_17794651,7_17794651,7,17794651,0.48590835
7_17921253,7_17921253,7,17921253,0.48590835
7_18018775,7_18018775,7,18018775,0.48590835
7_18050201,7_18050201,7,18050201,0.48590835
7_18133792,7_18133792,7,18133792,0.48590835
7_18141002,7_18141002,7,18141002,0.48590835
7_18154506,7_18154506,7,18154506,0.48590835
7_18161461,7_18161461,7,18161461,0.48590835
7_18190325,7_18190325,7,18190325,0.48590835
7_18202600,7_18202600,7,18202600,0.48590835
7_18207326,7_18207326,7,18207326,0.48590835
7_18240151,7_18240151,7,18240151,0.48590835
7_18244523,7_18244523,7,18244523,0.48590835
7_18268093,7_18268093,7,18268093,0.48590835
7_18277418,7_18277418,7,18277418,0.48590835
7_18277454,7_18277454,7,18277454,0.48590835
7_18278762,7_18278762,7,18278762,0.48590835
7_18330980,7_18330980,7,18330980,0.48590835
7_18369502,7_18369502,7,18369502,0.48590835
7_18375168,7_18375168,7,18375168,0.48590835
7_18391557,7_18391557,7,18391557,0.48590835
7_18533405,7_18533405,7,18533405,0.48590835
7_18664975,7_18664975,7,18664975,0.48590835
7_18674936,7_18674936,7,18674936,0.48590835
7_18697782,7_18697782,7,18697782,0.48590835
7_18697996,7_18697996,7,18697996,0.48590835
7_18698016,7_18698016,7,18698016,0.48590835
7_18698060,7_18698060,7,18698060,0.48590835
7_18698661,7_18698661,7,18698661,0.48590835
7_18699285,7_18699285,7,18699285,0.48590835
7_18699466,7_18699466,7,18699466,0.48590835
7_18699475,7_18699475,7,18699475,0.48590835
7_18724797,7_18724797,7,18724797,0.48590835
7_18815473,7_18815473,7,18815473,0.48590835
7_18968547,7_18968547,7,18968547,0.48590835
7_18968559,7_18968559,7,18968559,0.48590835
7_19018572,7_19018572,7,19018572,0.48590835
7_19020447,7_19020447,7,19020447,0.48590835
7_19028197,7_19028197,7,19028197,0.48590835
7_19029693,7_19029693,7,19029693,0.48590835
7_19133464,7_19133464,7,19133464,0.48590835
7_19225803,7_19225803,7,19225803,0.48590835
7_19264295,7_19264295,7,19264295,0.48590835
7_19335251,7_19335251,7,19335251,0.48590835
7_19346344,7_19346344,7,19346344,0.48590835
7_19348736,7_19348736,7,19348736,0.48590835
7_19349203,7_19349203,7,19349203,0.48590835
7_19366494,7_19366494,7,19366494,0.48590835
7_19369164,7_19369164,7,19369164,0.48590835
7_19759433,7_19759433,7,19759433,0.48590835
7_20016720,7_20016720,7,20016720,0.48590835
7_20021151,7_20021151,7,20021151,0.48590835
7_20050618,7_20050618,7,20050618,0.48590835
7_20095496,7_20095496,7,20095496,0.48590835
7_20289596,7_20289596,7,20289596,0.48590835
7_20299302,7_20299302,7,20299302,0.48590835
7_20303855,7_20303855,7,20303855,0.48590835
7_20303908,7_20303908,7,20303908,0.48590835
7_20304287,7_20304287,7,20304287,0.48590835
7_20307364,7_20307364,7,20307364,0.48590835
7_20307670,7_20307670,7,20307670,0.48590835
7_20308988,7_20308988,7,20308988,0.48590835
7_20309039,7_20309039,7,20309039,0.48590835
7_20309378,7_20309378,7,20309378,0.48590835
7_20316243,7_20316243,7,20316243,0.48590835
7_20320981,7_20320981,7,20320981,0.48590835
7_20399153,7_20399153,7,20399153,0.48590835
7_20519623,7_20519623,7,20519623,0.48590835
7_20603054,7_20603054,7,20603054,0.48590835
7_20628516,7_20628516,7,20628516,0.48590835
7_20642695,7_20642695,7,20642695,0.48590835
7_20643815,7_20643815,7,20643815,0.48590835
7_20646695,7_20646695,7,20646695,0.48590835
7_20949525,7_20949525,7,20949525,0.48590835
7_20949546,7_20949546,7,20949546,0.48590835
7_20954622,7_20954622,7,20954622,0.48590835
7_20955795,7_20955795,7,20955795,0.48590835
7_20967833,7_20967833,7,20967833,0.48590835
7_21618755,7_21618755,7,21618755,0.48590835
7_21632359,7_21632359,7,21632359,0.48590835
7_21633039,7_21633039,7,21633039,0.48590835
7_21650565,7_21650565,7,21650565,0.48590835
7_21668711,7_21668711,7,21668711,0.48590835
7_21710425,7_21710425,7,21710425,0.48590835
7_21806713,7_21806713,7,21806713,0.48590835
7_21833589,7_21833589,7,21833589,0.48590835
7_21849555,7_21849555,7,21849555,0.48590835
7_21982206,7_21982206,7,21982206,0.48590835
7_22007303,7_22007303,7,22007303,0.48590835
7_22113119,7_22113119,7,22113119,0.48590835
7_22146229,7_22146229,7,22146229,0.48590835
7_22146300,7_22146300,7,22146300,0.48590835
7_22167488,7_22167488,7,22167488,0.48590835
7_22191523,7_22191523,7,22191523,0.48590835
7_22193619,7_22193619,7,22193619,0.48590835
7_22295360,7_22295360,7,22295360,0.48590835
7_22295369,7_22295369,7,22295369,0.48590835
7_22295554,7_22295554,7,22295554,0.48590835
7_22304800,7_22304800,7,22304800,0.48590835
7_22331350,7_22331350,7,22331350,0.48590835
7_22344599,7_22344599,7,22344599,0.48590835
7_22375493,7_22375493,7,22375493,0.48590835
7_22375677,7_22375677,7,22375677,0.48590835
7_22380050,7_22380050,7,22380050,0.48590835
7_22389792,7_22389792,7,22389792,0.48590835
7_22389875,7_22389875,7,22389875,0.48590835
7_22441502,7_22441502,7,22441502,0.48590835
7_22524330,7_22524330,7,22524330,0.48590835
7_22544284,7_22544284,7,22544284,0.48590835
7_22811261,7_22811261,7,22811261,0.48590835
7_22841602,7_22841602,7,22841602,0.48590835
7_22933282,7_22933282,7,22933282,0.48590835
7_22933832,7_22933832,7,22933832,0.48590835
7_22952146,7_22952146,7,22952146,0.48590835
7_22992618,7_22992618,7,22992618,0.48590835
7_22998910,7_22998910,7,22998910,0.48590835
7_22999072,7_22999072,7,22999072,0.48590835
7_23038151,7_23038151,7,23038151,0.48590835
7_23039243,7_23039243,7,23039243,0.48590835
7_23044939,7_23044939,7,23044939,0.48590835
7_23054005,7_23054005,7,23054005,0.48590835
7_23057313,7_23057313,7,23057313,0.48590835
7_23100018,7_23100018,7,23100018,0.48590835
7_23123036,7_23123036,7,23123036,0.48590835
7_23176466,7_23176466,7,23176466,0.48590835
7_23435021,7_23435021,7,23435021,0.48590835
7_23448253,7_23448253,7,23448253,0.48590835
7_23449510,7_23449510,7,23449510,0.48590835
7_23456221,7_23456221,7,23456221,0.48590835
7_23468349,7_23468349,7,23468349,0.48590835
7_23624335,7_23624335,7,23624335,0.48590835
7_23627391,7_23627391,7,23627391,0.48590835
7_23669016,7_23669016,7,23669016,0.48590835
7_23698623,7_23698623,7,23698623,0.48590835
7_23698624,7_23698624,7,23698624,0.48590835
7_23808471,7_23808471,7,23808471,0.48590835
7_23818602,7_23818602,7,23818602,0.48590835
7_24068099,7_24068099,7,24068099,0.48590835
7_24068435,7_24068435,7,24068435,0.48590835
7_24085405,7_24085405,7,24085405,0.48590835
7_24085510,7_24085510,7,24085510,0.48590835
7_24085641,7_24085641,7,24085641,0.48590835
7_24087100,7_24087100,7,24087100,0.48590835
7_24088931,7_24088931,7,24088931,0.48590835
7_24092172,7_24092172,7,24092172,0.48590835
7_24092278,7_24092278,7,24092278,0.48590835
7_24092334,7_24092334,7,24092334,0.48590835
7_24094573,7_24094573,7,24094573,0.48590835
7_24094903,7_24094903,7,24094903,0.48590835
7_24168319,7_24168319,7,24168319,0.48590835
7_24227608,7_24227608,7,24227608,0.48590835
7_24243926,7_24243926,7,24243926,0.48590835
7_24480943,7_24480943,7,24480943,0.48590835
7_24506606,7_24506606,7,24506606,0.48590835
7_24557888,7_24557888,7,24557888,0.48590835
7_24566835,7_24566835,7,24566835,0.48590835
7_24575848,7_24575848,7,24575848,0.48590835
7_24581129,7_24581129,7,24581129,0.48590835
7_24674763,7_24674763,7,24674763,0.48590835
7_24701602,7_24701602,7,24701602,0.48590835
7_24751847,7_24751847,7,24751847,0.48590835
7_24824774,7_24824774,7,24824774,0.48590835
7_24833407,7_24833407,7,24833407,0.48590835
7_24857700,7_24857700,7,24857700,0.48590835
7_24918330,7_24918330,7,24918330,0.48590835
7_24931315,7_24931315,7,24931315,0.48590835
7_24939660,7_24939660,7,24939660,0.48590835
7_24962199,7_24962199,7,24962199,0.48590835
7_25017202,7_25017202,7,25017202,0.48590835
7_25372728,7_25372728,7,25372728,0.48590835
7_25373452,7_25373452,7,25373452,0.48590835
7_25373498,7_25373498,7,25373498,0.48590835
7_25373654,7_25373654,7,25373654,0.48590835
7_25374807,7_25374807,7,25374807,0.48590835
7_25377346,7_25377346,7,25377346,0.48590835
7_25377569,7_25377569,7,25377569,0.48590835
7_25378585,7_25378585,7,25378585,0.48590835
7_25380046,7_25380046,7,25380046,0.48590835
7_25381888,7_25381888,7,25381888,0.48590835
7_25416447,7_25416447,7,25416447,0.48590835
7_25437183,7_25437183,7,25437183,0.48590835
7_25505757,7_25505757,7,25505757,0.48590835
7_25531168,7_25531168,7,25531168,0.48590835
7_25545207,7_25545207,7,25545207,0.48590835
7_25549032,7_25549032,7,25549032,0.48590835
7_25549138,7_25549138,7,25549138,0.48590835
7_25559016,7_25559016,7,25559016,0.48590835
7_25586747,7_25586747,7,25586747,0.48590835
7_25598546,7_25598546,7,25598546,0.48590835
7_25602231,7_25602231,7,25602231,0.48590835
7_25606120,7_25606120,7,25606120,0.48590835
7_26380763,7_26380763,7,26380763,0.48590835
7_26387639,7_26387639,7,26387639,0.48590835
7_27127231,7_27127231,7,27127231,0.48590835
7_27215041,7_27215041,7,27215041,0.019906877
7_27328347,7_27328347,7,27328347,0.019906877
7_27349955,7_27349955,7,27349955,0.019906877
7_27390953,7_27390953,7,27390953,0.019906877
7_27391186,7_27391186,7,27391186,0.019906877
7_27404870,7_27404870,7,27404870,0.019906877
7_27416878,7_27416878,7,27416878,0.019906877
7_27433694,7_27433694,7,27433694,0.019906877
7_27453959,7_27453959,7,27453959,0.019906877
7_27470722,7_27470722,7,27470722,0.019906877
7_27473856,7_27473856,7,27473856,0.019906877
7_27485395,7_27485395,7,27485395,0.019906877
7_27550633,7_27550633,7,27550633,0.019906877
7_27559430,7_27559430,7,27559430,0.019906877
7_27578405,7_27578405,7,27578405,0.019906877
7_27579773,7_27579773,7,27579773,0.019906877
7_27584144,7_27584144,7,27584144,0.019906877
7_27640821,7_27640821,7,27640821,0.019906877
7_27644372,7_27644372,7,27644372,0.019906877
7_27653202,7_27653202,7,27653202,0.019906877
7_27653913,7_27653913,7,27653913,0.019906877
7_27665334,7_27665334,7,27665334,0.019906877
7_27672895,7_27672895,7,27672895,0.019906877
7_27703830,7_27703830,7,27703830,0.019906877
7_27809208,7_27809208,7,27809208,0.019906877
7_27824635,7_27824635,7,27824635,0.019906877
7_27882794,7_27882794,7,27882794,0.019906877
7_27886384,7_27886384,7,27886384,0.019906877
7_27905918,7_27905918,7,27905918,0.019906877
7_27922780,7_27922780,7,27922780,0.019906877
7_28115370,7_28115370,7,28115370,0.019906877
7_28180099,7_28180099,7,28180099,0.019906877
7_28263204,7_28263204,7,28263204,0.019906877
7_28277811,7_28277811,7,28277811,0.019906877
7_28465314,7_28465314,7,28465314,0.019906877
7_28493597,7_28493597,7,28493597,0.019906877
7_28501723,7_28501723,7,28501723,0.019906877
7_28518903,7_28518903,7,28518903,0.019906877
7_28539195,7_28539195,7,28539195,0.019906877
7_28657353,7_28657353,7,28657353,0.019906877
7_28708470,7_28708470,7,28708470,0.019906877
7_28709185,7_28709185,7,28709185,0.019906877
7_28709321,7_28709321,7,28709321,0.019906877
7_28760077,7_28760077,7,28760077,0.019906877
7_28766629,7_28766629,7,28766629,0.019906877
7_28799411,7_28799411,7,28799411,0.019906877
7_28812493,7_28812493,7,28812493,0.019906877
7_28835757,7_28835757,7,28835757,0.019906877
7_28836797,7_28836797,7,28836797,0.019906877
7_28869634,7_28869634,7,28869634,0.019906877
7_28926168,7_28926168,7,28926168,0.019906877
7_28927082,7_28927082,7,28927082,0.019906877
7_28941454,7_28941454,7,28941454,0.019906877
7_28941541,7_28941541,7,28941541,0.019906877
7_29027412,7_29027412,7,29027412,0.019906877
7_29037093,7_29037093,7,29037093,0.019906877
7_29038146,7_29038146,7,29038146,0.019906877
7_29112873,7_29112873,7,29112873,0.019906877
7_29113023,7_29113023,7,29113023,0.019906877
7_29132507,7_29132507,7,29132507,0.019906877
7_29142192,7_29142192,7,29142192,0.019906877
7_29180151,7_29180151,7,29180151,0.019906877
7_29182249,7_29182249,7,29182249,0.019906877
7_29182273,7_29182273,7,29182273,0.019906877
7_29302697,7_29302697,7,29302697,0.019906877
7_29311017,7_29311017,7,29311017,0.019906877
7_29311359,7_29311359,7,29311359,0.019906877
7_29400467,7_29400467,7,29400467,0.019906877
7_29650644,7_29650644,7,29650644,0.019906877
7_29672505,7_29672505,7,29672505,0.019906877
7_29672508,7_29672508,7,29672508,0.019906877
7_29672548,7_29672548,7,29672548,0.019906877
7_29672613,7_29672613,7,29672613,0.019906877
7_29672698,7_29672698,7,29672698,0.019906877
7_29692858,7_29692858,7,29692858,0.019906877
7_29694478,7_29694478,7,29694478,0.019906877
7_29708104,7_29708104,7,29708104,0.019906877
7_29718234,7_29718234,7,29718234,0.019906877
7_29719103,7_29719103,7,29719103,0.019906877
7_29722349,7_29722349,7,29722349,0.019906877
7_29722731,7_29722731,7,29722731,0.019906877
7_29727929,7_29727929,7,29727929,0.019906877
7_29737313,7_29737313,7,29737313,0.019906877
7_29885525,7_29885525,7,29885525,0.019906877
7_29927688,7_29927688,7,29927688,0.019906877
7_29929428,7_29929428,7,29929428,0.019906877
7_29929509,7_29929509,7,29929509,0.019906877
7_30001369,7_30001369,7,30001369,0.019906877
7_30001387,7_30001387,7,30001387,0.019906877
7_30051089,7_30051089,7,30051089,0.019906877
7_30079433,7_30079433,7,30079433,0.019906877
7_30080733,7_30080733,7,30080733,0.019906877
7_30083141,7_30083141,7,30083141,0.019906877
7_30087381,7_30087381,7,30087381,0.019906877
7_30090418,7_30090418,7,30090418,0.019906877
7_30090551,7_30090551,7,30090551,0.019906877
7_30097552,7_30097552,7,30097552,0.019906877
7_30101149,7_30101149,7,30101149,0.019906877
7_30101683,7_30101683,7,30101683,0.019906877
7_30125924,7_30125924,7,30125924,0.019906877
7_30156646,7_30156646,7,30156646,0.019906877
7_30159779,7_30159779,7,30159779,0.019906877
7_30245948,7_30245948,7,30245948,0.019906877
7_30245985,7_30245985,7,30245985,0.019906877
7_30256043,7_30256043,7,30256043,0.019906877
7_30256308,7_30256308,7,30256308,0.019906877
7_30256421,7_30256421,7,30256421,0.019906877
7_30257686,7_30257686,7,30257686,0.019906877
7_30270752,7_30270752,7,30270752,0.019906877
7_30282031,7_30282031,7,30282031,0.019906877
7_30282167,7_30282167,7,30282167,0.019906877
7_30282251,7_30282251,7,30282251,0.019906877
7_30299292,7_30299292,7,30299292,0.019906877
7_30311020,7_30311020,7,30311020,0.019906877
7_30327277,7_30327277,7,30327277,0.019906877
7_30357338,7_30357338,7,30357338,0.019906877
7_30376086,7_30376086,7,30376086,0.019906877
7_30381303,7_30381303,7,30381303,0.019906877
7_30381307,7_30381307,7,30381307,0.019906877
7_30399615,7_30399615,7,30399615,0.019906877
7_30401702,7_30401702,7,30401702,0.019906877
7_30405941,7_30405941,7,30405941,0.019906877
7_30421061,7_30421061,7,30421061,0.019906877
7_30422327,7_30422327,7,30422327,0.019906877
7_30428070,7_30428070,7,30428070,0.019906877
7_30435739,7_30435739,7,30435739,0.019906877
7_30443215,7_30443215,7,30443215,0.019906877
7_30449555,7_30449555,7,30449555,0.019906877
7_30539595,7_30539595,7,30539595,0.019906877
7_30544074,7_30544074,7,30544074,0.019906877
7_30647900,7_30647900,7,30647900,0.019906877
7_30714988,7_30714988,7,30714988,0.019906877
7_30732671,7_30732671,7,30732671,0.019906877
7_30849519,7_30849519,7,30849519,0.019906877
7_30913019,7_30913019,7,30913019,0.019906877
7_31081980,7_31081980,7,31081980,0.019906877
7_31134317,7_31134317,7,31134317,0.019906877
7_31135471,7_31135471,7,31135471,0.019906877
7_31135504,7_31135504,7,31135504,0.019906877
7_31346832,7_31346832,7,31346832,0.019906877
7_31346899,7_31346899,7,31346899,0.019906877
7_31352584,7_31352584,7,31352584,0.019906877
7_31363251,7_31363251,7,31363251,0.019906877
7_31450647,7_31450647,7,31450647,0.019906877
7_31511396,7_31511396,7,31511396,0.019906877
7_31544310,7_31544310,7,31544310,0.019906877
7_31557270,7_31557270,7,31557270,0.019906877
7_31557303,7_31557303,7,31557303,0.019906877
7_31566853,7_31566853,7,31566853,0.019906877
7_31645001,7_31645001,7,31645001,0.019906877
7_31668371,7_31668371,7,31668371,0.019906877
7_31693817,7_31693817,7,31693817,0.019906877
7_31735263,7_31735263,7,31735263,0.019906877
7_31808339,7_31808339,7,31808339,0.019906877
7_31812761,7_31812761,7,31812761,0.019906877
7_31813751,7_31813751,7,31813751,0.019906877
7_31813815,7_31813815,7,31813815,0.019906877
7_31813971,7_31813971,7,31813971,0.019906877
7_32844767,7_32844767,7,32844767,0.019906877
7_33262912,7_33262912,7,33262912,0.019906877
7_33265235,7_33265235,7,33265235,0.019906877
7_33368660,7_33368660,7,33368660,0.019906877
7_33385262,7_33385262,7,33385262,0.019906877
7_33448749,7_33448749,7,33448749,0.019906877
7_33475614,7_33475614,7,33475614,0.019906877
7_33569954,7_33569954,7,33569954,0.019906877
7_33591485,7_33591485,7,33591485,0.019906877
7_33624926,7_33624926,7,33624926,0.019906877
7_33637805,7_33637805,7,33637805,0.019906877
7_33667673,7_33667673,7,33667673,0.019906877
7_33814528,7_33814528,7,33814528,0.019906877
7_33925899,7_33925899,7,33925899,0.019906877
7_34197242,7_34197242,7,34197242,0.019906877
7_34374063,7_34374063,7,34374063,0.019906877
7_34546560,7_34546560,7,34546560,0.019906877
7_34551891,7_34551891,7,34551891,0.019906877
7_34572525,7_34572525,7,34572525,0.019906877
7_34576280,7_34576280,7,34576280,0.019906877
7_34577215,7_34577215,7,34577215,0.019906877
7_34590700,7_34590700,7,34590700,0.019906877
7_34593196,7_34593196,7,34593196,0.019906877
7_34594037,7_34594037,7,34594037,0.019906877
7_34596272,7_34596272,7,34596272,0.019906877
7_34605617,7_34605617,7,34605617,0.019906877
7_34660008,7_34660008,7,34660008,0.019906877
7_34680304,7_34680304,7,34680304,0.019906877
7_34686721,7_34686721,7,34686721,0.019906877
7_34690788,7_34690788,7,34690788,0.019906877
7_34785341,7_34785341,7,34785341,0.019906877
7_34790004,7_34790004,7,34790004,0.019906877
7_34813180,7_34813180,7,34813180,0.019906877
7_34813308,7_34813308,7,34813308,0.019906877
7_34820531,7_34820531,7,34820531,0.019906877
7_34828625,7_34828625,7,34828625,0.019906877
7_34848484,7_34848484,7,34848484,0.019906877
7_34956808,7_34956808,7,34956808,0.019906877
7_35078807,7_35078807,7,35078807,0.019906877
7_35080931,7_35080931,7,35080931,0.019906877
7_35100450,7_35100450,7,35100450,0.019906877
7_35105709,7_35105709,7,35105709,0.019906877
7_35113943,7_35113943,7,35113943,0.019906877
7_35135956,7_35135956,7,35135956,0.019906877
7_35136196,7_35136196,7,35136196,0.019906877
7_35136211,7_35136211,7,35136211,0.019906877
7_35175405,7_35175405,7,35175405,0.019906877
7_35192528,7_35192528,7,35192528,0.019906877
7_35224945,7_35224945,7,35224945,0.019906877
7_35225518,7_35225518,7,35225518,0.019906877
7_35238532,7_35238532,7,35238532,0.019906877
7_35324475,7_35324475,7,35324475,0.019906877
7_35326018,7_35326018,7,35326018,0.019906877
7_35339492,7_35339492,7,35339492,0.019906877
7_35541965,7_35541965,7,35541965,0.019906877
7_35611170,7_35611170,7,35611170,0.019906877
7_35634648,7_35634648,7,35634648,0.019906877
7_35634658,7_35634658,7,35634658,0.019906877
7_35646526,7_35646526,7,35646526,0.019906877
7_35666267,7_35666267,7,35666267,0.019906877
7_35666323,7_35666323,7,35666323,0.019906877
7_35697108,7_35697108,7,35697108,0.019906877
7_35735078,7_35735078,7,35735078,0.019906877
7_35748813,7_35748813,7,35748813,0.019906877
7_35753432,7_35753432,7,35753432,0.019906877
7_35754758,7_35754758,7,35754758,0.019906877
7_35755013,7_35755013,7,35755013,0.019906877
7_35755015,7_35755015,7,35755015,0.019906877
7_35958307,7_35958307,7,35958307,0.019906877
7_36216668,7_36216668,7,36216668,0.019906877
7_36243435,7_36243435,7,36243435,0.019906877
7_36251781,7_36251781,7,36251781,0.019906877
7_36283787,7_36283787,7,36283787,0.019906877
7_36333687,7_36333687,7,36333687,0.019906877
7_36338841,7_36338841,7,36338841,0.019906877
7_36339126,7_36339126,7,36339126,0.019906877
7_36349821,7_36349821,7,36349821,0.019906877
7_36351197,7_36351197,7,36351197,0.019906877
7_36392368,7_36392368,7,36392368,0.019906877
7_36422398,7_36422398,7,36422398,0.019906877
7_36465570,7_36465570,7,36465570,0.019906877
7_36551211,7_36551211,7,36551211,0.019906877
7_36556478,7_36556478,7,36556478,0.019906877
7_36772959,7_36772959,7,36772959,0.019906877
7_36797719,7_36797719,7,36797719,0.019906877
7_36797721,7_36797721,7,36797721,0.019906877
7_36797723,7_36797723,7,36797723,0.019906877
7_36805235,7_36805235,7,36805235,0.019906877
7_36825891,7_36825891,7,36825891,0.019906877
7_36839561,7_36839561,7,36839561,0.019906877
7_36859775,7_36859775,7,36859775,0.019906877
7_36860688,7_36860688,7,36860688,0.019906877
7_36872578,7_36872578,7,36872578,0.019906877
7_37077067,7_37077067,7,37077067,0.019906877
7_37389216,7_37389216,7,37389216,0.019906877
7_37389218,7_37389218,7,37389218,0.019906877
7_37394820,7_37394820,7,37394820,0.019906877
7_37562949,7_37562949,7,37562949,0.019906877
7_37776061,7_37776061,7,37776061,0.019906877
7_37791066,7_37791066,7,37791066,0.019906877
7_37791068,7_37791068,7,37791068,0.019906877
7_37813433,7_37813433,7,37813433,0.019906877
7_37855962,7_37855962,7,37855962,0.019906877
7_37871499,7_37871499,7,37871499,0.019906877
7_37874907,7_37874907,7,37874907,0.019906877
7_37883793,7_37883793,7,37883793,0.019906877
7_37900642,7_37900642,7,37900642,0.019906877
7_37900980,7_37900980,7,37900980,0.019906877
7_37908837,7_37908837,7,37908837,0.019906877
7_37944492,7_37944492,7,37944492,0.019906877
7_37946958,7_37946958,7,37946958,0.019906877
7_37948798,7_37948798,7,37948798,0.019906877
7_37964778,7_37964778,7,37964778,0.019906877
7_37977336,7_37977336,7,37977336,0.019906877
7_37980409,7_37980409,7,37980409,0.019906877
7_37980452,7_37980452,7,37980452,0.019906877
7_38004060,7_38004060,7,38004060,0.019906877
7_38008458,7_38008458,7,38008458,0.019906877
7_38023840,7_38023840,7,38023840,0.019906877
7_38115201,7_38115201,7,38115201,0.019906877
7_38126589,7_38126589,7,38126589,0.019906877
7_38130659,7_38130659,7,38130659,0.019906877
7_38144898,7_38144898,7,38144898,0.019906877
7_38178319,7_38178319,7,38178319,0.019906877
7_38227592,7_38227592,7,38227592,0.019906877
7_38227749,7_38227749,7,38227749,0.019906877
7_38233393,7_38233393,7,38233393,0.019906877
7_38341925,7_38341925,7,38341925,0.019906877
7_38342491,7_38342491,7,38342491,0.019906877
7_38342534,7_38342534,7,38342534,0.019906877
7_38342539,7_38342539,7,38342539,0.019906877
7_38360090,7_38360090,7,38360090,0.019906877
7_38383432,7_38383432,7,38383432,0.019906877
7_38385255,7_38385255,7,38385255,0.019906877
7_38398781,7_38398781,7,38398781,0.019906877
7_38398998,7_38398998,7,38398998,0.019906877
7_38401274,7_38401274,7,38401274,0.019906877
7_38402008,7_38402008,7,38402008,0.019906877
7_38513393,7_38513393,7,38513393,0.019906877
7_38539735,7_38539735,7,38539735,0.019906877
7_38545379,7_38545379,7,38545379,0.019906877
7_38545499,7_38545499,7,38545499,0.019906877
7_38548814,7_38548814,7,38548814,0.019906877
7_38566639,7_38566639,7,38566639,0.019906877
7_38575925,7_38575925,7,38575925,0.019906877
7_38588632,7_38588632,7,38588632,0.019906877
7_38589004,7_38589004,7,38589004,0.019906877
7_38589221,7_38589221,7,38589221,0.019906877
7_38589842,7_38589842,7,38589842,0.019906877
7_38589894,7_38589894,7,38589894,0.019906877
7_38589898,7_38589898,7,38589898,0.019906877
7_38593634,7_38593634,7,38593634,0.019906877
7_38691538,7_38691538,7,38691538,0.019906877
7_38985757,7_38985757,7,38985757,0.019906877
7_39108392,7_39108392,7,39108392,0.019906877
7_39243896,7_39243896,7,39243896,0.019906877
7_39634555,7_39634555,7,39634555,0.019906877
7_39653425,7_39653425,7,39653425,0.019906877
7_39731723,7_39731723,7,39731723,0.019906877
7_39787151,7_39787151,7,39787151,0.019906877
7_39842513,7_39842513,7,39842513,0.019906877
7_39857798,7_39857798,7,39857798,0.019906877
7_39931814,7_39931814,7,39931814,0.019906877
7_40579455,7_40579455,7,40579455,0.019906877
7_40589981,7_40589981,7,40589981,0.019906877
7_40596516,7_40596516,7,40596516,0.019906877
7_40602966,7_40602966,7,40602966,0.019906877
7_40631826,7_40631826,7,40631826,0.019906877
7_40657493,7_40657493,7,40657493,0.019906877
7_40660640,7_40660640,7,40660640,0.019906877
7_40672689,7_40672689,7,40672689,0.019906877
7_40676992,7_40676992,7,40676992,0.019906877
7_40691229,7_40691229,7,40691229,0.019906877
7_40701659,7_40701659,7,40701659,0.019906877
7_40701708,7_40701708,7,40701708,0.019906877
7_40701723,7_40701723,7,40701723,0.019906877
7_40708233,7_40708233,7,40708233,0.019906877
7_40710097,7_40710097,7,40710097,0.019906877
7_40728868,7_40728868,7,40728868,0.019906877
7_40729926,7_40729926,7,40729926,0.019906877
7_40731404,7_40731404,7,40731404,0.019906877
7_40751397,7_40751397,7,40751397,0.019906877
7_40757667,7_40757667,7,40757667,0.019906877
7_40757693,7_40757693,7,40757693,0.019906877
7_40764995,7_40764995,7,40764995,0.019906877
7_40776428,7_40776428,7,40776428,0.019906877
7_40889828,7_40889828,7,40889828,0.019906877
7_40910372,7_40910372,7,40910372,0.019906877
7_41032092,7_41032092,7,41032092,0.019906877
7_41032138,7_41032138,7,41032138,0.019906877
7_41237214,7_41237214,7,41237214,0.019906877
7_41327782,7_41327782,7,41327782,0.019906877
7_41425130,7_41425130,7,41425130,0.019906877
7_41430806,7_41430806,7,41430806,0.019906877
7_41431526,7_41431526,7,41431526,0.019906877
7_41441549,7_41441549,7,41441549,0.019906877
7_41441590,7_41441590,7,41441590,0.019906877
7_41441607,7_41441607,7,41441607,0.019906877
7_41442380,7_41442380,7,41442380,0.019906877
7_41442435,7_41442435,7,41442435,0.019906877
7_41452689,7_41452689,7,41452689,0.019906877
7_41521813,7_41521813,7,41521813,0.019906877
7_41581421,7_41581421,7,41581421,0.019906877
7_41581553,7_41581553,7,41581553,0.019906877
7_41595888,7_41595888,7,41595888,0.019906877
7_41598466,7_41598466,7,41598466,0.019906877
7_41635400,7_41635400,7,41635400,0.019906877
7_41644023,7_41644023,7,41644023,0.019906877
