,Name,Chr,Position,Embryo_4006p1_B4_1_PGD4006
8:93400001-93500000,8:93400001-93500000,8,93400001,-0.009588279
8:93500001-93600000,8:93500001-93600000,8,93500001,-0.009588279
8:93600001-93700000,8:93600001-93700000,8,93600001,-0.009588279
8:93700001-93800000,8:93700001-93800000,8,93700001,-0.009588279
8:93800001-93900000,8:93800001-93900000,8,93800001,-0.009588279
8:93900001-94000000,8:93900001-94000000,8,93900001,-0.009588279
8:94000001-94100000,8:94000001-94100000,8,94000001,-0.009588279
8:94100001-94200000,8:94100001-94200000,8,94100001,-0.009588279
8:94200001-94300000,8:94200001-94300000,8,94200001,-0.009588279
8:94300001-94400000,8:94300001-94400000,8,94300001,-0.009588279
8:94400001-94500000,8:94400001-94500000,8,94400001,-0.009588279
8:94500001-94600000,8:94500001-94600000,8,94500001,-0.009588279
8:94600001-94700000,8:94600001-94700000,8,94600001,-0.009588279
8:94700001-94800000,8:94700001-94800000,8,94700001,-0.009588279
8:94800001-94900000,8:94800001-94900000,8,94800001,-0.009588279
8:94900001-95000000,8:94900001-95000000,8,94900001,-0.009588279
8:95000001-95100000,8:95000001-95100000,8,95000001,-0.009588279
8:95100001-95200000,8:95100001-95200000,8,95100001,-0.009588279
8:95200001-95300000,8:95200001-95300000,8,95200001,-0.009588279
8:95300001-95400000,8:95300001-95400000,8,95300001,-0.009588279
8:95400001-95500000,8:95400001-95500000,8,95400001,-0.009588279
8:95500001-95600000,8:95500001-95600000,8,95500001,-0.009588279
8:95600001-95700000,8:95600001-95700000,8,95600001,-0.009588279
8:95700001-95800000,8:95700001-95800000,8,95700001,-0.009588279
8:95800001-95900000,8:95800001-95900000,8,95800001,-0.009588279
8:95900001-96000000,8:95900001-96000000,8,95900001,-0.009588279
8:96000001-96100000,8:96000001-96100000,8,96000001,-0.009588279
8:96100001-96200000,8:96100001-96200000,8,96100001,-0.009588279
8:96200001-96300000,8:96200001-96300000,8,96200001,-0.009588279
8:96300001-96400000,8:96300001-96400000,8,96300001,-0.009588279
8:96400001-96500000,8:96400001-96500000,8,96400001,-0.009588279
8:96500001-96600000,8:96500001-96600000,8,96500001,-0.009588279
8:96600001-96700000,8:96600001-96700000,8,96600001,-0.009588279
8:96700001-96800000,8:96700001-96800000,8,96700001,-0.009588279
8:96800001-96900000,8:96800001-96900000,8,96800001,-0.009588279
8:96900001-97000000,8:96900001-97000000,8,96900001,-0.009588279
8:97000001-97100000,8:97000001-97100000,8,97000001,-0.009588279
8:97200001-97300000,8:97200001-97300000,8,97200001,-0.009588279
8:97300001-97400000,8:97300001-97400000,8,97300001,-0.009588279
8:97400001-97500000,8:97400001-97500000,8,97400001,-0.009588279
8:97500001-97600000,8:97500001-97600000,8,97500001,-0.009588279
8:97600001-97700000,8:97600001-97700000,8,97600001,-0.009588279
8:97700001-97800000,8:97700001-97800000,8,97700001,-0.009588279
8:97800001-97900000,8:97800001-97900000,8,97800001,-0.009588279
8:97900001-98000000,8:97900001-98000000,8,97900001,-0.009588279
8:98000001-98100000,8:98000001-98100000,8,98000001,-0.009588279
8:98100001-98200000,8:98100001-98200000,8,98100001,-0.009588279
8:98200001-98300000,8:98200001-98300000,8,98200001,-0.009588279
8:98300001-98400000,8:98300001-98400000,8,98300001,-0.009588279
8:98400001-98500000,8:98400001-98500000,8,98400001,-0.009588279
8:98600001-98700000,8:98600001-98700000,8,98600001,-0.009588279
8:98700001-98800000,8:98700001-98800000,8,98700001,-0.009588279
8:98800001-98900000,8:98800001-98900000,8,98800001,-0.009588279
8:98900001-99000000,8:98900001-99000000,8,98900001,-0.009588279
8:99000001-99100000,8:99000001-99100000,8,99000001,-0.009588279
8:99100001-99200000,8:99100001-99200000,8,99100001,-0.009588279
8:99200001-99300000,8:99200001-99300000,8,99200001,-0.009588279
8:99300001-99400000,8:99300001-99400000,8,99300001,-0.009588279
8:99400001-99500000,8:99400001-99500000,8,99400001,-0.009588279
8:99500001-99600000,8:99500001-99600000,8,99500001,-0.009588279
8:99600001-99700000,8:99600001-99700000,8,99600001,-0.009588279
8:99800001-99900000,8:99800001-99900000,8,99800001,-0.009588279
8:99900001-100000000,8:99900001-100000000,8,99900001,-0.009588279
8:100000001-100100000,8:100000001-100100000,8,100000001,-0.009588279
8:100100001-100200000,8:100100001-100200000,8,100100001,-0.009588279
8:100200001-100300000,8:100200001-100300000,8,100200001,-0.009588279
8:100300001-100400000,8:100300001-100400000,8,100300001,-0.009588279
8:100400001-100500000,8:100400001-100500000,8,100400001,-0.009588279
8:100600001-100700000,8:100600001-100700000,8,100600001,-0.009588279
8:100700001-100800000,8:100700001-100800000,8,100700001,-0.009588279
8:100800001-100900000,8:100800001-100900000,8,100800001,-0.009588279
8:100900001-101000000,8:100900001-101000000,8,100900001,-0.009588279
8:101000001-101100000,8:101000001-101100000,8,101000001,-0.009588279
8:101100001-101200000,8:101100001-101200000,8,101100001,-0.009588279
8:101200001-101300000,8:101200001-101300000,8,101200001,-0.009588279
8:101300001-101400000,8:101300001-101400000,8,101300001,-0.009588279
8:101400001-101500000,8:101400001-101500000,8,101400001,-0.009588279
8:101500001-101600000,8:101500001-101600000,8,101500001,-0.009588279
8:101600001-101700000,8:101600001-101700000,8,101600001,-0.009588279
8:101700001-101800000,8:101700001-101800000,8,101700001,-0.009588279
8:101800001-101900000,8:101800001-101900000,8,101800001,-0.009588279
8:101900001-102000000,8:101900001-102000000,8,101900001,-0.009588279
8:102000001-102100000,8:102000001-102100000,8,102000001,-0.009588279
8:102100001-102200000,8:102100001-102200000,8,102100001,-0.009588279
8:102200001-102300000,8:102200001-102300000,8,102200001,-0.009588279
8:102300001-102400000,8:102300001-102400000,8,102300001,-0.009588279
8:102400001-102500000,8:102400001-102500000,8,102400001,-0.009588279
8:102600001-102700000,8:102600001-102700000,8,102600001,-0.009588279
8:102700001-102800000,8:102700001-102800000,8,102700001,-0.009588279
8:102800001-102900000,8:102800001-102900000,8,102800001,-0.009588279
8:102900001-103000000,8:102900001-103000000,8,102900001,-0.009588279
8:103000001-103100000,8:103000001-103100000,8,103000001,-0.009588279
8:103100001-103200000,8:103100001-103200000,8,103100001,-0.009588279
8:103200001-103300000,8:103200001-103300000,8,103200001,-0.009588279
8:103300001-103400000,8:103300001-103400000,8,103300001,-0.009588279
8:103500001-103600000,8:103500001-103600000,8,103500001,-0.009588279
8:103600001-103700000,8:103600001-103700000,8,103600001,-0.009588279
8:103700001-103800000,8:103700001-103800000,8,103700001,-0.009588279
8:103800001-103900000,8:103800001-103900000,8,103800001,-0.009588279
8:103900001-104000000,8:103900001-104000000,8,103900001,-0.009588279
8:104000001-104100000,8:104000001-104100000,8,104000001,-0.009588279
8:104100001-104200000,8:104100001-104200000,8,104100001,-0.009588279
8:104200001-104300000,8:104200001-104300000,8,104200001,-0.009588279
8:104300001-104400000,8:104300001-104400000,8,104300001,-0.009588279
8:104400001-104500000,8:104400001-104500000,8,104400001,-0.009588279
8:104500001-104600000,8:104500001-104600000,8,104500001,-0.009588279
8:104600001-104700000,8:104600001-104700000,8,104600001,-0.009588279
8:104700001-104800000,8:104700001-104800000,8,104700001,-0.009588279
8:104800001-104900000,8:104800001-104900000,8,104800001,-0.009588279
8:104900001-105000000,8:104900001-105000000,8,104900001,-0.009588279
8:105000001-105100000,8:105000001-105100000,8,105000001,-0.009588279
8:105100001-105200000,8:105100001-105200000,8,105100001,-0.009588279
8:105200001-105300000,8:105200001-105300000,8,105200001,-0.009588279
8:105300001-105400000,8:105300001-105400000,8,105300001,-0.009588279
8:105400001-105500000,8:105400001-105500000,8,105400001,-0.009588279
8:105500001-105600000,8:105500001-105600000,8,105500001,-0.009588279
8:105600001-105700000,8:105600001-105700000,8,105600001,-0.009588279
8:105700001-105800000,8:105700001-105800000,8,105700001,-0.009588279
8:105800001-105900000,8:105800001-105900000,8,105800001,-0.009588279
8:105900001-106000000,8:105900001-106000000,8,105900001,-0.009588279
8:106000001-106100000,8:106000001-106100000,8,106000001,-0.009588279
8:106100001-106200000,8:106100001-106200000,8,106100001,-0.009588279
8:106200001-106300000,8:106200001-106300000,8,106200001,-0.009588279
8:106300001-106400000,8:106300001-106400000,8,106300001,-0.009588279
8:106400001-106500000,8:106400001-106500000,8,106400001,-0.009588279
8:106500001-106600000,8:106500001-106600000,8,106500001,-0.009588279
8:106600001-106700000,8:106600001-106700000,8,106600001,-0.009588279
8:106700001-106800000,8:106700001-106800000,8,106700001,-0.009588279
8:106800001-106900000,8:106800001-106900000,8,106800001,-0.009588279
8:106900001-107000000,8:106900001-107000000,8,106900001,-0.009588279
8:107000001-107100000,8:107000001-107100000,8,107000001,-0.009588279
8:107100001-107200000,8:107100001-107200000,8,107100001,-0.009588279
8:107200001-107300000,8:107200001-107300000,8,107200001,-0.009588279
8:107400001-107500000,8:107400001-107500000,8,107400001,-0.009588279
8:107500001-107600000,8:107500001-107600000,8,107500001,-0.009588279
8:107600001-107700000,8:107600001-107700000,8,107600001,-0.009588279
8:107700001-107800000,8:107700001-107800000,8,107700001,-0.009588279
8:107800001-107900000,8:107800001-107900000,8,107800001,-0.009588279
8:107900001-108000000,8:107900001-108000000,8,107900001,-0.009588279
8:108000001-108100000,8:108000001-108100000,8,108000001,-0.009588279
8:108100001-108200000,8:108100001-108200000,8,108100001,-0.009588279
8:108200001-108300000,8:108200001-108300000,8,108200001,-0.009588279
8:108300001-108400000,8:108300001-108400000,8,108300001,-0.009588279
8:108400001-108500000,8:108400001-108500000,8,108400001,-0.009588279
8:108500001-108600000,8:108500001-108600000,8,108500001,-0.009588279
8:108600001-108700000,8:108600001-108700000,8,108600001,-0.009588279
8:108700001-108800000,8:108700001-108800000,8,108700001,-0.009588279
8:108800001-108900000,8:108800001-108900000,8,108800001,-0.009588279
8:108900001-109000000,8:108900001-109000000,8,108900001,-0.009588279
8:109000001-109100000,8:109000001-109100000,8,109000001,-0.009588279
8:109100001-109200000,8:109100001-109200000,8,109100001,-0.009588279
8:109200001-109300000,8:109200001-109300000,8,109200001,-0.009588279
8:109400001-109500000,8:109400001-109500000,8,109400001,-0.009588279
8:109500001-109600000,8:109500001-109600000,8,109500001,-0.009588279
8:109600001-109700000,8:109600001-109700000,8,109600001,-0.009588279
8:109700001-109800000,8:109700001-109800000,8,109700001,-0.009588279
8:109800001-109900000,8:109800001-109900000,8,109800001,-0.009588279
8:109900001-110000000,8:109900001-110000000,8,109900001,-0.009588279
8:110000001-110100000,8:110000001-110100000,8,110000001,-0.009588279
8:110100001-110200000,8:110100001-110200000,8,110100001,-0.009588279
8:110200001-110300000,8:110200001-110300000,8,110200001,-0.009588279
8:110300001-110400000,8:110300001-110400000,8,110300001,-0.009588279
8:110400001-110500000,8:110400001-110500000,8,110400001,-0.009588279
8:110500001-110600000,8:110500001-110600000,8,110500001,-0.009588279
8:110600001-110700000,8:110600001-110700000,8,110600001,-0.009588279
8:110700001-110800000,8:110700001-110800000,8,110700001,-0.009588279
8:110800001-110900000,8:110800001-110900000,8,110800001,-0.009588279
8:110900001-111000000,8:110900001-111000000,8,110900001,-0.009588279
8:111000001-111100000,8:111000001-111100000,8,111000001,-0.009588279
8:111100001-111200000,8:111100001-111200000,8,111100001,-0.009588279
8:111200001-111300000,8:111200001-111300000,8,111200001,-0.009588279
8:111300001-111400000,8:111300001-111400000,8,111300001,-0.009588279
8:111400001-111500000,8:111400001-111500000,8,111400001,-0.009588279
8:111500001-111600000,8:111500001-111600000,8,111500001,-0.009588279
8:111600001-111700000,8:111600001-111700000,8,111600001,-0.009588279
8:111700001-111800000,8:111700001-111800000,8,111700001,-0.009588279
8:111800001-111900000,8:111800001-111900000,8,111800001,-0.009588279
8:111900001-112000000,8:111900001-112000000,8,111900001,-0.009588279
8:112000001-112100000,8:112000001-112100000,8,112000001,-0.009588279
8:112100001-112200000,8:112100001-112200000,8,112100001,-0.009588279
8:112200001-112300000,8:112200001-112300000,8,112200001,-0.009588279
8:112300001-112400000,8:112300001-112400000,8,112300001,-0.009588279
8:112400001-112500000,8:112400001-112500000,8,112400001,-0.009588279
8:112500001-112600000,8:112500001-112600000,8,112500001,-0.009588279
8:112600001-112700000,8:112600001-112700000,8,112600001,-0.009588279
8:112700001-112800000,8:112700001-112800000,8,112700001,-0.009588279
8:112800001-112900000,8:112800001-112900000,8,112800001,-0.009588279
8:112900001-113000000,8:112900001-113000000,8,112900001,-0.009588279
8:113000001-113100000,8:113000001-113100000,8,113000001,-0.009588279
8:113100001-113200000,8:113100001-113200000,8,113100001,-0.009588279
8:113200001-113300000,8:113200001-113300000,8,113200001,-0.009588279
8:113300001-113400000,8:113300001-113400000,8,113300001,-0.009588279
8:113400001-113500000,8:113400001-113500000,8,113400001,-0.009588279
8:113500001-113600000,8:113500001-113600000,8,113500001,-0.009588279
8:113600001-113700000,8:113600001-113700000,8,113600001,-0.009588279
8:113700001-113800000,8:113700001-113800000,8,113700001,-0.009588279
8:113800001-113900000,8:113800001-113900000,8,113800001,-0.009588279
8:113900001-114000000,8:113900001-114000000,8,113900001,-0.009588279
8:114000001-114100000,8:114000001-114100000,8,114000001,-0.009588279
8:114100001-114200000,8:114100001-114200000,8,114100001,-0.009588279
8:114200001-114300000,8:114200001-114300000,8,114200001,-0.009588279
8:114300001-114400000,8:114300001-114400000,8,114300001,-0.009588279
8:114400001-114500000,8:114400001-114500000,8,114400001,-0.009588279
8:114500001-114600000,8:114500001-114600000,8,114500001,-0.009588279
8:114600001-114700000,8:114600001-114700000,8,114600001,-0.009588279
8:114700001-114800000,8:114700001-114800000,8,114700001,-0.009588279
8:114800001-114900000,8:114800001-114900000,8,114800001,-0.009588279
8:114900001-115000000,8:114900001-115000000,8,114900001,-0.009588279
8:115000001-115100000,8:115000001-115100000,8,115000001,-0.009588279
8:115100001-115200000,8:115100001-115200000,8,115100001,-0.009588279
8:115200001-115300000,8:115200001-115300000,8,115200001,-0.009588279
8:115300001-115400000,8:115300001-115400000,8,115300001,-0.009588279
8:115400001-115500000,8:115400001-115500000,8,115400001,-0.009588279
8:115500001-115600000,8:115500001-115600000,8,115500001,-0.009588279
8:115600001-115700000,8:115600001-115700000,8,115600001,-0.009588279
8:115700001-115800000,8:115700001-115800000,8,115700001,-0.009588279
8:115800001-115900000,8:115800001-115900000,8,115800001,-0.009588279
8:115900001-116000000,8:115900001-116000000,8,115900001,-0.009588279
8:116000001-116100000,8:116000001-116100000,8,116000001,-0.009588279
8:116100001-116200000,8:116100001-116200000,8,116100001,-0.009588279
8:116200001-116300000,8:116200001-116300000,8,116200001,-0.009588279
8:116300001-116400000,8:116300001-116400000,8,116300001,-0.009588279
8:116400001-116500000,8:116400001-116500000,8,116400001,-0.009588279
8:116500001-116600000,8:116500001-116600000,8,116500001,-0.009588279
8:116600001-116700000,8:116600001-116700000,8,116600001,-0.009588279
8:116700001-116800000,8:116700001-116800000,8,116700001,-0.009588279
8:116800001-116900000,8:116800001-116900000,8,116800001,-0.009588279
8:116900001-117000000,8:116900001-117000000,8,116900001,-0.009588279
8:117000001-117100000,8:117000001-117100000,8,117000001,-0.009588279
8:117100001-117200000,8:117100001-117200000,8,117100001,-0.009588279
8:117200001-117300000,8:117200001-117300000,8,117200001,-0.009588279
8:117300001-117400000,8:117300001-117400000,8,117300001,-0.009588279
8:117400001-117500000,8:117400001-117500000,8,117400001,-0.009588279
8:117500001-117600000,8:117500001-117600000,8,117500001,-0.009588279
8:117700001-117800000,8:117700001-117800000,8,117700001,-0.009588279
8:117800001-117900000,8:117800001-117900000,8,117800001,-0.009588279
8:117900001-118000000,8:117900001-118000000,8,117900001,-0.009588279
8:118000001-118100000,8:118000001-118100000,8,118000001,-0.009588279
8:118100001-118200000,8:118100001-118200000,8,118100001,-0.009588279
8:118200001-118300000,8:118200001-118300000,8,118200001,-0.009588279
8:118300001-118400000,8:118300001-118400000,8,118300001,-0.009588279
8:118400001-118500000,8:118400001-118500000,8,118400001,-0.009588279
8:118500001-118600000,8:118500001-118600000,8,118500001,-0.009588279
8:118600001-118700000,8:118600001-118700000,8,118600001,-0.009588279
8:118700001-118800000,8:118700001-118800000,8,118700001,-0.009588279
8:118800001-118900000,8:118800001-118900000,8,118800001,-0.009588279
8:118900001-119000000,8:118900001-119000000,8,118900001,-0.009588279
8:119000001-119100000,8:119000001-119100000,8,119000001,-0.009588279
8:119100001-119200000,8:119100001-119200000,8,119100001,-0.009588279
8:119200001-119300000,8:119200001-119300000,8,119200001,-0.009588279
8:119300001-119400000,8:119300001-119400000,8,119300001,-0.009588279
8:119400001-119500000,8:119400001-119500000,8,119400001,-0.009588279
8:119500001-119600000,8:119500001-119600000,8,119500001,-0.009588279
8:119600001-119700000,8:119600001-119700000,8,119600001,-0.009588279
8:119700001-119800000,8:119700001-119800000,8,119700001,-0.009588279
8:119800001-119900000,8:119800001-119900000,8,119800001,-0.009588279
8:119900001-120000000,8:119900001-120000000,8,119900001,-0.009588279
8:120000001-120100000,8:120000001-120100000,8,120000001,-0.009588279
8:120100001-120200000,8:120100001-120200000,8,120100001,-0.009588279
8:120200001-120300000,8:120200001-120300000,8,120200001,-0.009588279
8:120300001-120400000,8:120300001-120400000,8,120300001,-0.009588279
8:120400001-120500000,8:120400001-120500000,8,120400001,-0.009588279
8:120500001-120600000,8:120500001-120600000,8,120500001,-0.009588279
8:120600001-120700000,8:120600001-120700000,8,120600001,-0.009588279
8:120700001-120800000,8:120700001-120800000,8,120700001,-0.009588279
8:120800001-120900000,8:120800001-120900000,8,120800001,-0.009588279
8:120900001-121000000,8:120900001-121000000,8,120900001,-0.009588279
8:121000001-121100000,8:121000001-121100000,8,121000001,-0.009588279
8:121100001-121200000,8:121100001-121200000,8,121100001,-0.009588279
8:121200001-121300000,8:121200001-121300000,8,121200001,-0.009588279
8:121300001-121400000,8:121300001-121400000,8,121300001,-0.009588279
8:121400001-121500000,8:121400001-121500000,8,121400001,-0.009588279
8:121500001-121600000,8:121500001-121600000,8,121500001,-0.009588279
8:121600001-121700000,8:121600001-121700000,8,121600001,-0.009588279
8:121700001-121800000,8:121700001-121800000,8,121700001,-0.009588279
8:121800001-121900000,8:121800001-121900000,8,121800001,-0.009588279
8:121900001-122000000,8:121900001-122000000,8,121900001,-0.009588279
8:122000001-122100000,8:122000001-122100000,8,122000001,-0.009588279
8:122100001-122200000,8:122100001-122200000,8,122100001,-0.009588279
8:122200001-122300000,8:122200001-122300000,8,122200001,-0.009588279
8:122300001-122400000,8:122300001-122400000,8,122300001,-0.009588279
8:122400001-122500000,8:122400001-122500000,8,122400001,-0.009588279
8:122500001-122600000,8:122500001-122600000,8,122500001,-0.009588279
8:122600001-122700000,8:122600001-122700000,8,122600001,-0.009588279
8:122700001-122800000,8:122700001-122800000,8,122700001,-0.009588279
8:122800001-122900000,8:122800001-122900000,8,122800001,-0.009588279
8:122900001-123000000,8:122900001-123000000,8,122900001,-0.009588279
8:123000001-123100000,8:123000001-123100000,8,123000001,-0.009588279
8:123100001-123200000,8:123100001-123200000,8,123100001,-0.009588279
8:123200001-123300000,8:123200001-123300000,8,123200001,-0.009588279
8:123300001-123400000,8:123300001-123400000,8,123300001,-0.009588279
8:123400001-123500000,8:123400001-123500000,8,123400001,-0.009588279
8:123500001-123600000,8:123500001-123600000,8,123500001,-0.009588279
8:123600001-123700000,8:123600001-123700000,8,123600001,-0.009588279
8:123700001-123800000,8:123700001-123800000,8,123700001,-0.009588279
8:123800001-123900000,8:123800001-123900000,8,123800001,-0.009588279
8:123900001-124000000,8:123900001-124000000,8,123900001,-0.009588279
8:124000001-124100000,8:124000001-124100000,8,124000001,-0.009588279
8:124100001-124200000,8:124100001-124200000,8,124100001,-0.009588279
8:124200001-124300000,8:124200001-124300000,8,124200001,-0.009588279
8:124300001-124400000,8:124300001-124400000,8,124300001,-0.009588279
8:124400001-124500000,8:124400001-124500000,8,124400001,-0.009588279
8:124500001-124600000,8:124500001-124600000,8,124500001,-0.009588279
8:124600001-124700000,8:124600001-124700000,8,124600001,-0.009588279
8:124700001-124800000,8:124700001-124800000,8,124700001,-0.009588279
8:124800001-124900000,8:124800001-124900000,8,124800001,-0.009588279
8:124900001-125000000,8:124900001-125000000,8,124900001,-0.009588279
8:125000001-125100000,8:125000001-125100000,8,125000001,-0.009588279
8:125100001-125200000,8:125100001-125200000,8,125100001,-0.009588279
8:125200001-125300000,8:125200001-125300000,8,125200001,-0.009588279
8:125300001-125400000,8:125300001-125400000,8,125300001,-0.009588279
8:125400001-125500000,8:125400001-125500000,8,125400001,-0.009588279
8:125500001-125600000,8:125500001-125600000,8,125500001,-0.009588279
8:125600001-125700000,8:125600001-125700000,8,125600001,-0.009588279
8:125700001-125800000,8:125700001-125800000,8,125700001,-0.009588279
8:125800001-125900000,8:125800001-125900000,8,125800001,-0.009588279
8:125900001-126000000,8:125900001-126000000,8,125900001,-0.009588279
8:126000001-126100000,8:126000001-126100000,8,126000001,-0.009588279
8:126100001-126200000,8:126100001-126200000,8,126100001,-0.009588279
8:126200001-126300000,8:126200001-126300000,8,126200001,-0.009588279
8:126300001-126400000,8:126300001-126400000,8,126300001,-0.009588279
8:126400001-126500000,8:126400001-126500000,8,126400001,-0.009588279
8:126500001-126600000,8:126500001-126600000,8,126500001,-0.009588279
8:126600001-126700000,8:126600001-126700000,8,126600001,-0.009588279
8:126700001-126800000,8:126700001-126800000,8,126700001,-0.009588279
8:126800001-126900000,8:126800001-126900000,8,126800001,-0.009588279
8:126900001-127000000,8:126900001-127000000,8,126900001,-0.009588279
8:127000001-127100000,8:127000001-127100000,8,127000001,-0.009588279
8:127100001-127200000,8:127100001-127200000,8,127100001,-0.009588279
8:127200001-127300000,8:127200001-127300000,8,127200001,-0.009588279
8:127300001-127400000,8:127300001-127400000,8,127300001,-0.009588279
8:127400001-127500000,8:127400001-127500000,8,127400001,-0.009588279
8:127500001-127600000,8:127500001-127600000,8,127500001,-0.009588279
8:127600001-127700000,8:127600001-127700000,8,127600001,-0.009588279
8:127700001-127800000,8:127700001-127800000,8,127700001,-0.009588279
8:127800001-127900000,8:127800001-127900000,8,127800001,-0.009588279
8:127900001-128000000,8:127900001-128000000,8,127900001,-0.009588279
8:128000001-128100000,8:128000001-128100000,8,128000001,-0.009588279
8:128200001-128300000,8:128200001-128300000,8,128200001,-0.009588279
8:128500001-128600000,8:128500001-128600000,8,128500001,-0.009588279
8:128600001-128700000,8:128600001-128700000,8,128600001,-0.009588279
8:128700001-128800000,8:128700001-128800000,8,128700001,-0.009588279
8:128800001-128900000,8:128800001-128900000,8,128800001,-0.009588279
8:128900001-129000000,8:128900001-129000000,8,128900001,-0.009588279
8:129000001-129100000,8:129000001-129100000,8,129000001,-0.009588279
8:129100001-129200000,8:129100001-129200000,8,129100001,-0.009588279
8:129200001-129300000,8:129200001-129300000,8,129200001,-0.009588279
8:129300001-129400000,8:129300001-129400000,8,129300001,-0.009588279
8:129500001-129600000,8:129500001-129600000,8,129500001,-0.009588279
8:129600001-129700000,8:129600001-129700000,8,129600001,-0.009588279
8:129800001-129900000,8:129800001-129900000,8,129800001,-0.009588279
8:129900001-130000000,8:129900001-130000000,8,129900001,-0.009588279
8:130000001-130100000,8:130000001-130100000,8,130000001,-0.009588279
8:130100001-130200000,8:130100001-130200000,8,130100001,-0.009588279
8:130200001-130300000,8:130200001-130300000,8,130200001,-0.009588279
8:130300001-130400000,8:130300001-130400000,8,130300001,-0.009588279
8:130400001-130500000,8:130400001-130500000,8,130400001,-0.009588279
8:130500001-130600000,8:130500001-130600000,8,130500001,-0.009588279
8:130600001-130700000,8:130600001-130700000,8,130600001,-0.009588279
8:130700001-130800000,8:130700001-130800000,8,130700001,-0.009588279
8:130800001-130900000,8:130800001-130900000,8,130800001,-0.009588279
8:130900001-131000000,8:130900001-131000000,8,130900001,-0.009588279
8:131000001-131100000,8:131000001-131100000,8,131000001,-0.009588279
8:131100001-131200000,8:131100001-131200000,8,131100001,-0.009588279
8:131200001-131300000,8:131200001-131300000,8,131200001,-0.009588279
8:131300001-131400000,8:131300001-131400000,8,131300001,-0.009588279
8:131400001-131500000,8:131400001-131500000,8,131400001,-0.009588279
8:131500001-131600000,8:131500001-131600000,8,131500001,-0.009588279
8:131600001-131700000,8:131600001-131700000,8,131600001,-0.009588279
8:131700001-131800000,8:131700001-131800000,8,131700001,-0.009588279
8:131800001-131900000,8:131800001-131900000,8,131800001,-0.009588279
8:131900001-132000000,8:131900001-132000000,8,131900001,-0.009588279
8:132000001-132100000,8:132000001-132100000,8,132000001,-0.009588279
8:132100001-132200000,8:132100001-132200000,8,132100001,-0.009588279
8:132200001-132300000,8:132200001-132300000,8,132200001,-0.009588279
8:132300001-132400000,8:132300001-132400000,8,132300001,-0.009588279
8:132400001-132500000,8:132400001-132500000,8,132400001,-0.009588279
8:132500001-132600000,8:132500001-132600000,8,132500001,-0.009588279
8:132600001-132700000,8:132600001-132700000,8,132600001,-0.009588279
8:132700001-132800000,8:132700001-132800000,8,132700001,-0.009588279
8:132800001-132900000,8:132800001-132900000,8,132800001,-0.009588279
8:132900001-133000000,8:132900001-133000000,8,132900001,-0.009588279
8:133000001-133100000,8:133000001-133100000,8,133000001,-0.009588279
8:133100001-133200000,8:133100001-133200000,8,133100001,-0.009588279
8:133200001-133300000,8:133200001-133300000,8,133200001,-0.009588279
8:133300001-133400000,8:133300001-133400000,8,133300001,-0.009588279
8:133400001-133500000,8:133400001-133500000,8,133400001,-0.009588279
8:133500001-133600000,8:133500001-133600000,8,133500001,-0.009588279
8:133600001-133700000,8:133600001-133700000,8,133600001,-0.009588279
8:133700001-133800000,8:133700001-133800000,8,133700001,-0.009588279
8:133900001-134000000,8:133900001-134000000,8,133900001,-0.009588279
8:134000001-134100000,8:134000001-134100000,8,134000001,-0.009588279
8:134100001-134200000,8:134100001-134200000,8,134100001,-0.009588279
8:134200001-134300000,8:134200001-134300000,8,134200001,-0.009588279
8:134300001-134400000,8:134300001-134400000,8,134300001,-0.009588279
8:134400001-134500000,8:134400001-134500000,8,134400001,-0.009588279
8:134500001-134600000,8:134500001-134600000,8,134500001,-0.009588279
8:134600001-134700000,8:134600001-134700000,8,134600001,-0.009588279
8:134700001-134800000,8:134700001-134800000,8,134700001,-0.009588279
8:134800001-134900000,8:134800001-134900000,8,134800001,-0.009588279
8:134900001-135000000,8:134900001-135000000,8,134900001,-0.009588279
8:135000001-135100000,8:135000001-135100000,8,135000001,-0.009588279
8:135100001-135200000,8:135100001-135200000,8,135100001,-0.009588279
8:135200001-135300000,8:135200001-135300000,8,135200001,-0.009588279
8:135300001-135400000,8:135300001-135400000,8,135300001,-0.009588279
8:135500001-135600000,8:135500001-135600000,8,135500001,-0.009588279
8:135600001-135700000,8:135600001-135700000,8,135600001,-0.009588279
8:135700001-135800000,8:135700001-135800000,8,135700001,-0.009588279
8:135800001-135900000,8:135800001-135900000,8,135800001,-0.009588279
8:135900001-136000000,8:135900001-136000000,8,135900001,-0.009588279
8:136100001-136200000,8:136100001-136200000,8,136100001,-0.009588279
8:136200001-136300000,8:136200001-136300000,8,136200001,-0.009588279
8:136300001-136400000,8:136300001-136400000,8,136300001,-0.009588279
8:136400001-136500000,8:136400001-136500000,8,136400001,-0.009588279
8:136600001-136700000,8:136600001-136700000,8,136600001,-0.009588279
8:136700001-136800000,8:136700001-136800000,8,136700001,-0.009588279
8:136800001-136900000,8:136800001-136900000,8,136800001,-0.009588279
8:136900001-137000000,8:136900001-137000000,8,136900001,-0.009588279
8:137000001-137100000,8:137000001-137100000,8,137000001,-0.009588279
8:137100001-137200000,8:137100001-137200000,8,137100001,-0.009588279
8:137200001-137300000,8:137200001-137300000,8,137200001,-0.009588279
8:137300001-137400000,8:137300001-137400000,8,137300001,-0.009588279
8:137400001-137500000,8:137400001-137500000,8,137400001,-0.009588279
